id,s_name,s_road,s_kind,s_status
7172,착한막회,"인천광역시 미추홀구 주안로 89(109,110호 주안동, 디에이 리베로)",식육(숯불구이),정상
7173,착한바다회,인천광역시 미추홀구 인하로266번길 18(주안동),한식,정상
7174,착한밥상,인천광역시 미추홀구 인하로 201(주안동),한식,정상
7175,착한보쌈,"인천광역시 미추홀구 소성로 350(문학동, 문학라이프 9-1호)",한식,정상
7176,착한술,인천광역시 미추홀구 수봉로 3(2층 숭의동),호프/통닭,정상
7177,착한스시후,인천광역시 미추홀구 주안로 182(해마루 더펠리체 102호 주안동),일식,정상
7178,착한쭝식,인천광역시 미추홀구 용오로 50-1(1층 용현동),한식,정상
7179,착한포차,인천광역시 미추홀구 경인로435번길 11(2층 주안동),호프/통닭,정상
7180,착한한우곱창,인천광역시 미추홀구 용정공원로83번길 49(인하대역 헤리움 메트로 타워 108호 용현동),식육(숯불구이),정상
7181,찬스,인천광역시 미추홀구 연송로 38(도화동),기타,정상
7182,찬앤찬치킨,인천광역시 미추홀구 독배로492번길 9(숭의동),,정상
7183,참고을,인천광역시 미추홀구 인하로267번길 10(주안동),분식,정상
7184,참김밥,인천광역시 미추홀구 용삼길 16(용현동),한식,정상
7185,참나무장작구이 젊닭,인천광역시 미추홀구 경인로499번길 12-6(주안동),호프/통닭,정상
7186,참나무집,인천광역시 미추홀구 승학길 103(주안동),기타,정상
7187,참다랑어,인천광역시 미추홀구 소성로 274(102호 문학동),일식,정상
7188,참된식당,인천광역시 미추홀구 경인로325번길 22(인영빌딩 지하1층 주안동),한식,정상
7189,참명가분식,"인천광역시 미추홀구 인하로 276(주안동,10동 15호)",한식,정상
7190,참새방앗간,인천광역시 미추홀구 인하로133번길 43(용현동),호프/통닭,정상
7191,참새와방아간,인천광역시 미추홀구 석정로202번길 12-18(2층 209호 도화동),정종/대포집/소주방,정상
7192,참설렁탕,"인천광역시 미추홀구 인하로 274-30(주안동,남부상가3동9호)",중국식,정상
7193,참숯 한우돈,인천광역시 미추홀구 인주대로 51(2층 204-207호 숭의동),식육(숯불구이),정상
7194,참숯한우천국,"인천광역시 미추홀구 미추홀대로 494(문학동, 1,2층)",식육(숯불구이),정상
7195,참이맛감자탕 인천본점,인천광역시 미추홀구 아암대로 97(용현동),한식,정상
7196,참이맛뼈다귀,인천광역시 미추홀구 소성로 323(문학동),한식,정상
7197,참조은쭈꾸미,인천광역시 미추홀구 매소홀로 36(용현동),한식,정상
7198,참치132,인천광역시 미추홀구 주안로 116(주안리가스퀘어 103호 주안동),회집,정상
7199,참치골,인천광역시 미추홀구 석정로202번길 13(도화동),한식,정상
7200,참치다미시,인천광역시 미추홀구 석바위로 59(주안동),회집,정상
7201,참치라이더 주안점,"인천광역시 미추홀구 경원대로897번길 40(B01,B02호 주안동, 이츠 아파트)",식육(숯불구이),정상
7202,참치라이더 주안점,인천광역시 미추홀구 주안로 100(주안동),분식,정상
7203,참치랑 사시미 그리고 회전초밥,"인천광역시 미추홀구 독배로 311(303호 용현동, 비젼프라자)",일식,정상
7204,참치만정육점,인천광역시 미추홀구 주안로 226(더월드스테이트 제1단지 중심상가동 1층 101-1호 주안동),일식,정상
7205,참치사랑,인천광역시 미추홀구 인하로247번길 1(주안동),일식,정상
7206,참치학교,인천광역시 미추홀구 소성로 355(문학동),호프/통닭,정상
7207,채서원병천순대,인천광역시 미추홀구 숭의동 21-22,한식,정상
7208,채선당,"인천광역시 미추홀구 아암대로 87(용현동,,7)",경양식,정상
7209,채선당주안점,"인천광역시 미추홀구 미추홀대로 707(주안동,1,2 층)",한식,정상
7210,채식당,인천광역시 미추홀구 장천로19번길 1(1층 숭의동),한식,정상
7211,채움밥상,인천광역시 미추홀구 경인로326번길 64(주안동),한식,정상
7212,챔프 플러스,"인천광역시 미추홀구 석정로202번길 12-18(도화동,107호)",,정상
7213,챕터원스테이크,인천광역시 미추홀구 인하로67번길 10(용현동),경양식,정상
7214,챙길 밥,인천광역시 미추홀구 주안동 1492-4,기타,정상
7215,챤스,인천광역시 미추홀구 경인로325번길 5(도화동),호프/통닭,정상
7216,챤스,인천광역시 미추홀구 경원대로752번길 12(주안동),한식,정상
7217,챤스,인천광역시 미추홀구 인하로 301-2(주안동),호프/통닭,정상
7218,챤스,인천광역시 미추홀구 인하로236번길 13(주안동),호프/통닭,정상
7219,처갓집양념치킨,인천광역시 미추홀구 경인로326번길 61(주안동),한식,정상
7220,처갓집양념치킨 도화점,인천광역시 미추홀구 숙골로 116(스카이프라자1 102호 도화동),호프/통닭,정상
7221,처갓집양념치킨 숭의점,인천광역시 미추홀구 장천로 80(숭의동),한식,정상
7222,처갓집양념치킨 용현점,인천광역시 미추홀구 독배로382번길 15-4(용현동),,정상
7223,처갓집양념치킨 주안4점,인천광역시 미추홀구 동주길97번길 1(주안동),,정상
7224,처갓집양념치킨 학익점,인천광역시 미추홀구 매소홀로 482(학익동),,정상
7225,처갓집양념치킨주안점,인천광역시 미추홀구 인하로 367(주안동),기타,정상
7226,처음,인천광역시 미추홀구 소성로117번길 6(학익동),분식,정상
7227,처음처럼포차,인천광역시 미추홀구 인하로257번길 15(1층 주안동),정종/대포집/소주방,정상
7228,천규네기사식당,인천광역시 미추홀구 숭의동 10-23,한식,정상
7229,천냥하우스,인천광역시 미추홀구 인하로147번길 21(용현동),기타,정상
7230,천년부페웨딩홀,"인천광역시 미추홀구 길파로 6(주안동, 지하1,2층,지상3,4층)",뷔페식,정상
7231,천년수제갈비,인천광역시 미추홀구 한나루로 436-1(1층 학익동),식육(숯불구이),정상
7232,천년쭈꾸미,인천광역시 미추홀구 매소홀로427번길 10(학익동),한식,정상
7233,천사치킨,인천광역시 미추홀구 석정로440번길 20(1층 103호 주안동),기타,정상
7234,천안문,인천광역시 미추홀구 수봉북로 5(도화동),중국식,정상
7235,천안문,인천광역시 미추홀구 주안로213번길 4(주안동),중국식,정상
7236,천안문,인천광역시 미추홀구 동주길 129-3(주안동),중국식,정상
7237,천어담어죽,인천광역시 미추홀구 신기길57번길 19-1(1층 주안동),한식,정상
7238,천유향 샤브샤브 훠궈 무한리필 도화점,인천광역시 미추홀구 숙골로 93(로데오플라자 2층 204호 도화동),중국식,정상
7239,천지 F&B,인천광역시 미추홀구 경원대로864번길 6(태호빌딩 2층 주안동),한식,정상
7240,천지연사우나식당,인천광역시 미추홀구 독배로 443(숭의동),한식,정상
7241,천지인,"인천광역시 미추홀구 인하로77번길 22(용현동,2층)",호프/통닭,정상
7242,천지호프,인천광역시 미추홀구 경원대로640번길 27(관교동),한식,정상
7243,천진반점,인천광역시 미추홀구 토금북로 70(용현동),중국식,정상
7244,천태봉,"인천광역시 미추홀구 인하로 253(주안동,외3필지2층1호)",중국식,정상
7245,천하원,인천광역시 미추홀구 매소홀로562번길 5-21(문학동),중국식,정상
7246,철길기사식당,인천광역시 미추홀구 독배로421번길 9(용현동),한식,정상
7247,철길퓨전포차,인천광역시 미추홀구 독배로434번길 6(숭의동),한식,정상
7248,철다리 영양탕,인천광역시 미추홀구 아암대로45번길 187(용현동),한식,정상
7249,철이네식당,인천광역시 미추홀구 독배로 430(106호 용현동),한식,정상
7250,첨향양꼬치,인천광역시 미추홀구 낙섬서로 26(용현동),기타,정상
7251,첫잔,인천광역시 미추홀구 인하로67번길 24-27(용현동),한식,정상
7252,청개구리,인천광역시 미추홀구 미추홀대로535번길 1(주안동),기타,정상
7253,청기와집,인천광역시 미추홀구 숙골로43번길 53(도화동),한식,정상
7254,청년 불 닭발,인천광역시 미추홀구 인하로266번길 40(1층 주안동),분식,정상
7255,청년다방,인천광역시 미추홀구 숙골로95번길 13(디프라자2 111호 도화동),분식,정상
7256,청년다방 인하대점,인천광역시 미추홀구 경인남길30번길 58(용현동),기타,정상
7257,청년떡볶이 학익1호점,"인천광역시 미추홀구 매소홀로 338(102호 학익동, 풍림아이원아파트 중심상가동)",분식,정상
7258,청년떡볶이(학익2호점),인천광역시 미추홀구 매소홀로 474(107호 학익동),분식,정상
7259,청년순대국(미추홀구점),인천광역시 미추홀구 독배로498번길 22(숭의동),한식,정상
7260,청년치킨 인하대점,인천광역시 미추홀구 소성로 81(일신 1층 학익동),호프/통닭,정상
7261,청년피자,인천광역시 미추홀구 주승로 181(103호 관교동),기타,정상
7262,청년피자,"인천광역시 미추홀구 낙섬중로113번길 17-4(1층 용현동, 용현네스빌)",기타,정상
7263,청년피자 인천도화점,"인천광역시 미추홀구 숙골로112번길 12(지하1층 4-1호 도화동, 도화서희스타힐스)",경양식,정상
7264,청담 포차,인천광역시 미추홀구 경인로425번길 35(주안동),정종/대포집/소주방,정상
7265,청담동 말자싸롱(주안점),인천광역시 미추홀구 경인로 314(104호 도화동),호프/통닭,정상
7266,청담해장국,인천광역시 미추홀구 소성로 193-14(학익동),한식,정상
7267,청라멘,인천광역시 미추홀구 주안로 108(경향빌딩 1층 105호 주안동),일식,정상
7268,청라멘 본점,인천광역시 미추홀구 주안로 108(경향프라자 104호 주안동),한식,정상
7269,청록,인천광역시 미추홀구 미추홀대로 645(2층 주안동),경양식,정상
7270,청룡,인천광역시 미추홀구 장천로 55-2(숭의동),중국식,정상
7271,청사초롱,"인천광역시 미추홀구 인주대로 180(용현동,3층2호)",한식,정상
7272,청석골,인천광역시 미추홀구 낙섬중로38번길 13-10(용현동),한식,정상
7273,청석골식당,인천광역시 미추홀구 인하로236번길 27(주안동),한식,정상
7274,청석꼴,인천광역시 미추홀구 학익소로63번길 65-6(학익동),식육(숯불구이),정상
7275,청솔식당,인천광역시 미추홀구 수봉남로 24(용현동),한식,정상
7276,청송갈비,98(숭의동),한식,정상
7277,청송식당,인천광역시 미추홀구 노적산로 38(학익동),한식,정상
7278,청수옥(본점),인천광역시 미추홀구 주승로 84(1층 주안동),한식,정상
7279,청실홍실,인천광역시 미추홀구 미추홀대로 697(주안동),한식,정상
7280,청양골매운갈비찜,인천광역시 미추홀구 샛골로 2(숭의동),한식,정상
7281,청양골불닭마을,인천광역시 미추홀구 매소홀로546번길 7-5(문학동),한식,정상
7282,청양냉면,인천광역시 미추홀구 도화동 458-10,한식,정상
7283,청운각,인천광역시 미추홀구 석정로 242-1(1층 도화동),중국식,정상
7284,청운닭갈비,인천광역시 미추홀구 석정로212번길 6(도화동),,정상
7285,청주식당,"인천광역시 미추홀구 한나루로501번길 5(용현동,1층)",한식,정상
7286,청주식당,인천광역시 미추홀구 인하로266번길 19(주안동),한식,정상
7287,청죽,"인천광역시 미추홀구 길파로35번길 1(주안동,2층)",기타,정상
7288,청진동해장국,인천광역시 미추홀구 미추로 46-1(숭의동),한식,정상
7289,청진동해장국,인천광역시 미추홀구 인하로91번길 6(용현동),한식,정상
7290,청진동해장국,"인천광역시 미추홀구 경인로 410(주안동,1층)",한식,정상
7291,청진동해장국,인천광역시 미추홀구 인하로 235(주안동),한식,정상
7292,청춘,인천광역시 미추홀구 경인로438번길 7(주안동),기타,정상
7293,청춘,인천광역시 미추홀구 주염로 3(주안동),한식,정상
7294,청춘 분식,인천광역시 미추홀구 경원대로852번길 84(A층 104호 주안동),한식,정상
7295,청춘국물닭발 주안점,"인천광역시 미추홀구 주안동로 12(주안동,진복타운 101호)",정종/대포집/소주방,정상
7296,청춘닭갈비,인천광역시 미추홀구 석정로202번길 11-21(도화동),기타,정상
7297,청춘닭꼬치 도화딜리버리점,인천광역시 미추홀구 숙골로 124(와이지타워 109호 도화동),호프/통닭,정상
7298,청춘순대,인천광역시 미추홀구 인주대로 275(주안동),한식,정상
7299,청춘식당,인천광역시 미추홀구 인하로47번길 66(용현동),한식,정상
